PG.ProteinAccessions	[1] 20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-A5_1_22639.htrms.PG.Quantity	[2] 20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-A11_1_22645.htrms.PG.Quantity	[3] 20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-B5_1_22651.htrms.PG.Quantity	[4] 20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-B11_1_22657.htrms.PG.Quantity
C9J7I0	60.811004638671875	30.992145538330078	50.51955032348633	34.64103317260742
C9JLW8	376.65972900390625	228.24952697753906	197.23768615722656	211.51123046875
E7ETH6;Q9H707	104.12632751464844	NaN	109.0673828125	97.2887191772461
E9PAV3;Q13765	11259.712890625	14516.458984375	13799.859375	14717.0458984375
E9PRG8	1278.467529296875	1205.9898681640625	982.3428344726562	1129.6466064453125
L0R6Q1	591.1318969726562	608.6124267578125	585.76318359375	580.38427734375
L0R819	592.6622924804688	557.6002197265625	541.2767944335938	639.773193359375
L0R8F8	99.53047180175781	169.2657470703125	156.87115478515625	195.26669311523438
O00115	747.389404296875	752.597412109375	721.4352416992188	755.7283935546875
O00116	1114.164306640625	1056.3123779296875	1062.134033203125	1072.22998046875
O00124	181.17886352539062	139.7423095703125	147.87942504882812	147.95852661132812
O00139	1739.1265869140625	1710.388916015625	1604.128173828125	1572.6505126953125
O00141	216.6099395751953	185.0217742919922	197.20263671875	174.09835815429688
O00148	2692.237548828125	2748.5087890625	2680.83935546875	2704.131103515625
O00151	1727.8941650390625	1772.497802734375	1729.14111328125	1767.2392578125
O00154	3653.474853515625	3542.195556640625	3544.3779296875	3373.72314453125
O00159	1196.5013427734375	1222.5357666015625	1218.1683349609375	1230.111572265625
O00161	791.937744140625	747.1656494140625	747.3169555664062	731.6051025390625
O00165	576.1217651367188	570.4592895507812	605.3553466796875	562.7567138671875
O00170	2976.127685546875	2914.642822265625	2834.904296875	3158.993896484375
O00178	380.0040588378906	370.0047607421875	385.9674987792969	372.4193115234375
O00180	44.5526237487793	50.29658126831055	65.59033966064453	43.62590789794922
O00186	529.8570556640625	562.336181640625	510.2850646972656	538.0995483398438
O00189	NaN	158.21836853027344	137.65391540527344	123.30490112304688
O00193	448.34234619140625	402.5037841796875	426.3238830566406	391.3377380371094
O00194	114.93221282958984	128.54135131835938	101.02279663085938	92.05025482177734
O00203	922.8189697265625	953.5617065429688	993.1550903320312	1007.6268310546875
O00212	98.85566711425781	156.35523986816406	122.24851989746094	119.69094848632812
O00217	1182.3232421875	1197.575927734375	1115.348876953125	1173.8109130859375
O00220	199.3970947265625	187.9378662109375	134.4943389892578	141.64813232421875
O00231	9147.9892578125	8536.64453125	8914.42578125	8870.3369140625
O00232	2779.15234375	2751.010986328125	2879.66015625	2847.7392578125
O00233	2196.896240234375	2336.781982421875	2143.628662109375	2117.952392578125
O00244	1298.015625	1437.99951171875	1256.92333984375	1235.4481201171875
O00255	523.2919921875	540.7731323242188	575.7445068359375	532.7669067382812
O00257	190.455810546875	203.69677734375	217.4088592529297	204.5780029296875
O00258	145.97500610351562	156.75721740722656	166.6763153076172	184.98789978027344
O00264	3061.89404296875	2874.175537109375	2612.886962890625	2696.080322265625
O00267	1210.05859375	1227.083740234375	1234.1695556640625	1269.58740234375
O00268	352.811279296875	326.15740966796875	339.3687438964844	342.0689697265625
O00273	1099.2655029296875	1203.5841064453125	1091.500244140625	1075.852294921875
O00287	141.70960998535156	94.13784790039062	79.99974822998047	121.44989776611328
O00291	103.9971694946289	99.36803436279297	100.44715881347656	101.07543182373047
O00299	9491.4404296875	9287.10546875	9360.8291015625	9648.4404296875
O00303	3681.848876953125	3736.09619140625	3820.4501953125	3859.036376953125
O00308	243.59107971191406	252.9801483154297	225.5196075439453	232.70883178710938
O00311	424.215087890625	288.92205810546875	315.2272644042969	296.90509033203125
